time,delk1,delk2,delwb,emdx,k2vk3,k3,milliseconds,viored
1995-03-28,0.58298,0.36477,1.55807,0.089993,1.57145,0.0633136,796348800000,1.25111
1995-03-29,0.605024,0.367263,1.56918,0.091237,1.55002,0.0648552,796435200000,1.25268
1995-03-31,0.611418,0.370461,1.57344,0.0908285,1.54335,0.0651413,796608000000,1.26898
1995-04-05,0.583669,0.382001,1.56621,0.0897258,1.53435,0.0645087,797040000000,1.27413
1995-04-07,0.613892,0.392393,1.5841,0.0896864,1.52402,0.0639788,797212800000,1.25398
1995-04-17,0.635682,0.395689,1.5948,0.0929062,1.5238,0.0680659,798076800000,1.28127
1995-04-18,0.619774,0.367858,1.57598,0.0931433,1.51635,0.0679913,798163200000,1.29274
1995-04-20,0.629321,0.395913,1.5922,0.09198,1.54811,0.0664274,798336000000,1.27818
1995-04-21,0.588715,0.381534,1.56826,0.0903549,1.5107,0.0658682,798422400000,1.31324
1995-04-24,0.58168,0.374887,1.5621,0.0897703,1.57676,0.0630637,798681600000,1.28582
1995-04-25,0.585921,0.380455,1.56653,0.0918467,1.51147,0.0663337,798768000000,1.2696
1995-04-26,0.595054,0.380094,1.57045,0.0902216,1.52784,0.064989,798854400000,1.25812
1995-05-01,0.575147,0.382842,1.56274,0.0915487,1.5208,0.0657807,799286400000,1.34266
1995-05-02,0.595479,0.381218,1.57114,0.0901695,1.54637,0.0640579,799372800000,1.30516
1995-05-03,0.568912,0.368941,1.55352,0.0903037,1.55363,0.0637481,799459200000,1.30146
1995-05-05,0.561858,0.388447,1.55924,0.0912887,1.53044,0.0651171,799632000000,1.31747
1995-05-08,0.585901,0.364682,1.55937,0.0887892,1.55906,0.0630788,799891200000,1.29387
1995-05-09,0.595237,0.379486,1.57026,0.0921564,1.52745,0.0667027,799977600000,1.28545
1995-05-10,0.592479,0.380393,1.56944,0.0908305,1.56167,0.0643059,800064000000,1.27049
1995-05-12,0.570261,0.360743,1.55033,0.090171,1.56417,0.0640091,800236800000,1.33023
1995-05-18,0.548048,0.365762,1.54224,0.0895161,1.5686,0.0630939,800755200000,1.32218
1995-05-21,0.596247,0.38319,1.57236,0.0891481,1.59129,0.0625794,801014400000,1.3622
1995-05-29,0.583664,0.380428,1.5655,0.0887832,1.56072,0.0628958,801705600000,1.26354
1995-05-30,0.628711,0.385651,1.58757,0.0881932,1.53911,0.0631939,801792000000,1.282
1995-05-31,0.544888,0.366605,1.54113,0.0890731,1.54012,0.0631621,801878400000,1.31955
1995-06-01,0.576068,0.380581,1.56213,0.0881372,1.57751,0.0625017,801964800000,1.32952
1995-06-02,0.584069,0.371016,1.56142,0.0893614,1.58364,0.0618987,802051200000,1.25594
1995-06-05,0.596158,0.363629,1.56356,0.0923089,1.50166,0.0670911,802310400000,1.28437
1995-06-06,0.593839,0.371617,1.56611,0.0893971,1.52806,0.0647019,802396800000,1.25453
1995-06-07,0.629953,0.373911,1.58306,0.0923378,1.53228,0.0668357,802483200000,1.28984
1995-06-08,0.631597,0.382407,1.58742,0.0919058,1.53224,0.0667554,802569600000,1.28408
1995-06-09,0.625765,0.366791,1.57814,0.0921154,1.5283,0.0675249,802656000000,1.27127
1995-06-12,0.612537,0.375171,1.57601,0.0922256,1.53138,0.0672724,802915200000,1.28955
1995-06-13,0.607847,0.383637,1.57767,0.0903714,1.5736,0.0642671,803001600000,1.29355
1995-06-14,0.603057,0.370221,1.56962,0.0889935,1.56473,0.0625721,803088000000,1.29836
1995-06-19,0.593527,0.377731,1.56872,0.0884901,1.53578,0.0631523,803520000000,1.25015
1995-06-20,0.571967,0.366033,1.55358,0.0882601,1.57827,0.0619095,803606400000,1.28366
1995-06-21,0.597386,0.37927,1.57112,0.0911255,1.53763,0.0652675,803692800000,1.30676
1995-06-22,0.616858,0.364749,1.57332,0.090297,1.56205,0.0640454,803779200000,1.29108
1995-06-23,0.596481,0.378493,1.57037,0.0902627,1.55212,0.0645996,803865600000,1.28458
1995-06-27,0.623722,0.368717,1.57808,0.0914422,1.53956,0.0662493,804211200000,1.26587
1995-06-28,0.604998,0.381967,1.57568,0.0905759,1.53378,0.0647317,804297600000,1.28932
1995-06-29,0.582339,0.371907,1.56104,0.0902927,1.54373,0.0650694,804384000000,1.31982
1995-07-19,0.577261,0.376986,1.56104,0.0887088,1.55911,0.063297,806112000000,1.28397
1995-07-24,0.554417,0.358336,1.54173,0.088165,1.54441,0.0626422,806544000000,1.29484
1995-07-26,0.571158,0.376344,1.55796,0.0891336,1.52885,0.0639507,806716800000,1.31117
1995-07-27,0.555379,0.372022,1.54865,0.0886614,1.54893,0.0628815,806803200000,1.30642
1995-08-01,0.602182,0.375414,1.57154,0.0927638,1.48389,0.0687519,807235200000,1.29696
1995-08-02,0.580694,0.367804,1.55842,0.0901199,1.54581,0.0644513,807321600000,1.27109
1995-08-03,0.603186,0.370846,1.56995,0.0903784,1.53912,0.0651389,807408000000,1.30105
1995-08-26,0.5719,0.38417,1.56187,0.0892997,1.50156,0.0648014,809395200000,1.28719
1995-08-28,0.549458,0.371885,1.5458,0.0903367,1.50671,0.065429,809568000000,1.26116
1995-09-02,0.579411,0.414517,1.57874,0.0896523,1.46942,0.0657438,810000000000,1.29353
1995-09-03,0.603721,0.378163,1.57344,0.0884885,1.52885,0.0639702,810086400000,1.27717
1995-09-04,0.618414,0.376098,1.57899,0.0880914,1.5483,0.0624202,810172800000,1.2818
1995-09-05,0.58826,0.381204,1.56791,0.0890337,1.54645,0.0629453,810259200000,1.27728
1995-09-06,0.592638,0.401566,1.57886,0.0872378,1.50864,0.062509,810345600000,1.28207
1995-09-07,0.577784,0.406496,1.5745,0.0893411,1.52894,0.0633544,810432000000,1.3184
1995-09-13,0.581051,0.388633,1.56801,0.087727,1.55247,0.0625397,810950400000,1.32204
1995-09-19,0.568984,0.370994,1.5545,0.0888314,1.56128,0.0623156,811468800000,1.29305
1995-09-20,0.56207,0.367096,1.54947,0.0891142,1.56185,0.062515,811555200000,1.31393
1995-09-22,0.592678,0.388928,1.57332,0.0873705,1.57172,0.0610307,811728000000,1.25776
1995-09-25,0.583551,0.382116,1.56621,0.0905451,1.51606,0.0652546,811987200000,1.31218
1995-09-26,0.595418,0.36831,1.56534,0.0902352,1.5474,0.0637928,812073600000,1.29743
1995-09-27,0.575224,0.364671,1.55446,0.0899063,1.53143,0.0640989,812160000000,1.27674
1995-10-02,0.562011,0.377808,1.55442,0.0863653,1.592,0.0601777,812592000000,1.28878
1995-10-03,0.551136,0.372988,1.54711,0.0875211,1.55677,0.0619693,812678400000,1.32686
1995-10-05,0.581624,0.374422,1.56186,0.0882062,1.54753,0.0621004,812851200000,1.29346
1995-10-17,0.603581,0.386934,1.57724,0.0900179,1.50532,0.0650106,813888000000,1.27826
1995-10-18,0.5839,0.373043,1.56227,0.0900967,1.51885,0.064395,813974400000,1.27072
1995-10-19,0.572561,0.367852,1.5547,0.090089,1.48898,0.0662799,814060800000,1.31633
1995-10-20,0.57898,0.377126,1.56189,0.0898083,1.49922,0.0651531,814147200000,1.30838
1995-10-26,0.569123,0.363914,1.55128,0.0889913,1.52248,0.0637903,814665600000,1.26728
1995-10-30,0.591294,0.39854,1.57694,0.0878634,1.58851,0.0609098,815011200000,1.3015
1995-10-31,0.61721,0.378338,1.57944,0.0903215,1.52518,0.0652808,815097600000,1.25597
1995-11-03,0.565407,0.372359,1.55348,0.0903963,1.53294,0.0642725,815356800000,1.32497
1995-11-07,0.577348,0.378363,1.56171,0.0884527,1.55439,0.0620675,815702400000,1.29178
1995-11-08,0.576993,0.407442,1.57457,0.0894975,1.56451,0.0627111,815788800000,1.33617
1995-11-09,0.571849,0.363504,1.55236,0.0886569,1.50008,0.0646057,815875200000,1.31433
1995-11-10,0.59916,0.399674,1.58087,0.0879623,1.52478,0.0627327,815961600000,1.20867
1995-11-22,0.564905,0.360993,1.54794,0.0894687,1.52164,0.064013,816998400000,1.30797
1995-11-25,0.548941,0.351447,1.53581,0.0891962,1.55309,0.0630418,817257600000,1.3268
1995-11-27,0.57635,0.371227,1.558,0.0884368,1.54915,0.0620989,817430400000,1.28905
1995-11-28,0.572217,0.380871,1.56051,0.0887623,1.5519,0.0622231,817516800000,1.30184
1995-11-29,0.583168,0.375817,1.56319,0.088081,1.58682,0.0613234,817603200000,1.32104
1995-12-01,0.589834,0.386258,1.57087,0.0888062,1.53149,0.0633726,817776000000,1.31798
1995-12-04,0.536513,0.364509,1.53612,0.0892784,1.53774,0.0631167,818035200000,1.33804
1995-12-05,0.579604,0.368056,1.55803,0.0877882,1.54456,0.06259,818121600000,1.28189
1995-12-06,0.497703,0.346119,1.50763,0.0881324,1.51113,0.0632309,818208000000,1.29572
1995-12-11,0.567173,0.384912,1.56006,0.0896792,1.54346,0.0640677,818640000000,1.31769
1995-12-12,0.576481,0.373788,1.55923,0.088525,1.51685,0.0631573,818726400000,1.27449
1995-12-26,0.60474,0.390284,1.57921,0.0894548,1.5557,0.0632799,819936000000,1.341
1995-12-27,0.638071,0.390824,1.59375,0.0886836,1.5705,0.0621549,820022400000,1.26849
1995-12-29,0.58348,0.372568,1.56186,0.089731,1.57943,0.0627845,820195200000,1.36437
1996-01-16,0.60891,0.395529,1.5833,0.0859812,1.56612,0.0599311,821750400000,1.25699
1996-01-18,0.593621,0.392486,1.5753,0.0865797,1.58804,0.059669,821923200000,1.29301
1996-01-19,0.572595,0.379992,1.56029,0.0876191,1.55039,0.0615944,822009600000,1.31157
1996-01-22,0.582448,0.38556,1.56726,0.0877798,1.57519,0.0611149,822268800000,1.31232
1996-01-24,0.565282,0.382883,1.55826,0.0878636,1.56876,0.0615998,822441600000,1.32471
1996-01-25,0.592094,0.377758,1.56809,0.0895469,1.54312,0.0633072,822528000000,1.31627
1996-01-26,0.567117,0.382606,1.55898,0.0889015,1.55833,0.0625685,822614400000,1.31506
1996-02-14,0.556967,0.423429,1.57278,0.0882213,1.50751,0.0633156,824256000000,1.34292
1996-02-15,0.586165,0.401582,1.57603,0.0876368,1.54012,0.0618704,824342400000,1.27858
1996-02-16,0.589904,0.396797,1.57557,0.0874164,1.54643,0.0624049,824428800000,1.30728
1996-02-19,0.570901,0.412912,1.57429,0.0888968,1.52427,0.0633307,824688000000,1.28105
1996-02-20,0.569201,0.376735,1.55724,0.0879738,1.50993,0.0630785,824774400000,1.29076
1996-02-22,0.619671,0.420747,1.59859,0.0886368,1.54757,0.0627328,824947200000,1.31733
1996-02-27,0.563898,0.373024,1.55308,0.0874925,1.54665,0.0614116,825379200000,1.28294
1996-02-28,0.574701,0.426077,1.58172,0.0897387,1.51172,0.0642341,825465600000,1.31445
1996-02-29,0.553742,0.385026,1.55394,0.0874405,1.53727,0.0623779,825552000000,1.31307
1996-03-01,0.582784,0.391835,1.57022,0.0870398,1.56653,0.0606373,825638400000,1.30064
1996-03-04,0.593753,0.402276,1.57965,0.0886522,1.53481,0.0627084,825897600000,1.31652
1996-03-07,0.594013,0.452067,1.60095,0.0871577,1.5706,0.0604879,826156800000,1.32648
1996-03-12,0.561672,0.38807,1.55899,0.0884872,1.54015,0.0626749,826588800000,1.34131
1996-03-13,0.563853,0.384379,1.5583,0.0887989,1.51821,0.0634234,826675200000,1.28901
1996-03-14,0.621994,0.407183,1.59387,0.0857983,1.56179,0.0597199,826761600000,1.24576
1996-03-18,0.537339,0.36671,1.53757,0.087804,1.53822,0.061702,827107200000,1.2631
1996-03-19,0.582673,0.385614,1.56738,0.0868977,1.55614,0.0610721,827193600000,1.30807
1996-03-22,0.573498,0.382889,1.56201,0.0877102,1.53641,0.0621373,827452800000,1.27845
1996-03-25,0.545326,0.367332,1.54169,0.0882173,1.59113,0.0614727,827712000000,1.31044
1996-03-26,0.572179,0.372566,1.5567,0.0874109,1.54502,0.0614998,827798400000,1.29453
1996-03-27,0.556903,0.385493,1.55561,0.0875161,1.5529,0.0614417,827884800000,1.28222
1996-03-28,0.58515,0.38489,1.56817,0.0878651,1.54811,0.0618626,827971200000,1.29739
1996-04-02,0.582432,0.385758,1.56734,0.0873898,1.57365,0.0605178,828403200000,1.31149
1996-04-03,0.589102,0.400337,1.57677,0.0880427,1.54803,0.0617389,828489600000,1.30498
1996-04-08,0.562705,0.395096,1.56266,0.0876748,1.54081,0.0618026,828921600000,1.3291
1996-04-09,0.609273,0.378781,1.57616,0.087588,1.55167,0.0609959,829008000000,1.29145
1996-04-11,0.559765,0.380583,1.55467,0.0878606,1.51494,0.0631813,829180800000,1.30051
1996-04-22,0.515823,0.44799,1.56537,0.0891169,1.44667,0.065599,830131200000,1.29206
1996-04-23,0.426882,0.460962,1.52972,0.0871883,1.46571,0.063321,830217600000,1.24862
1996-04-30,0.547333,0.386638,1.55171,0.088858,1.40092,0.0672883,830822400000,1.2637
1996-05-01,0.557025,0.403822,1.56404,0.0886375,1.39309,0.0670155,830908800000,1.2649
1996-05-02,0.974183,0.449472,1.73479,0.0881803,1.39673,0.0667383,830995200000,1.25341
1996-05-03,0.582926,0.474819,1.60576,0.0852849,1.4657,0.0620259,831081600000,1.24082
1996-05-07,0.748942,0.46571,1.66583,0.0899671,1.51245,0.0637288,831427200000,1.04829
1996-05-08,0.557995,0.425529,1.57417,0.0869597,1.45824,0.0640376,831513600000,1.28857
1996-05-09,0.624918,0.4941,1.63022,0.0873857,1.47687,0.0636555,831600000000,1.23931
1996-05-10,0.590788,0.477938,1.61025,0.0870214,1.46761,0.064037,831686400000,1.24917
1996-05-13,0.595838,0.395062,1.57741,0.0895662,1.53814,0.0634579,831945600000,1.25664
1996-05-15,0.576606,0.381618,1.56285,0.0885624,1.56454,0.0619971,832118400000,1.29852
1996-05-16,0.586839,0.380335,1.56689,0.0879059,1.55514,0.0616868,832204800000,1.2546
1996-05-17,0.60082,0.402663,1.58289,0.0884251,1.57267,0.0615065,832291200000,1.30727
1996-05-20,0.558691,0.397026,1.56171,0.0882597,1.54301,0.0617694,832550400000,1.29608
1996-05-21,0.561118,0.376498,1.55341,0.0863901,1.55623,0.0607458,832636800000,1.32544
1996-05-22,0.571242,0.37735,1.55846,0.0881586,1.52983,0.062434,832723200000,1.30068
1996-05-23,0.562359,0.375091,1.55333,0.0871256,1.55598,0.0609768,832809600000,1.29724
1996-05-24,0.571557,0.377452,1.55865,0.0860002,1.57965,0.0596905,832896000000,1.31738
1996-05-28,0.570619,0.389418,1.56367,0.0871447,1.53796,0.0615462,833241600000,1.27533
1996-05-29,0.56476,0.390904,1.56169,0.0870745,1.57738,0.0604021,833328000000,1.32439
1996-05-30,0.562592,0.385572,1.55826,0.0874301,1.55942,0.0614729,833414400000,1.31967
1996-05-31,0.561087,0.374563,1.55249,0.0859958,1.55053,0.0606703,833500800000,1.27173
1996-06-03,0.59346,0.424279,1.58902,0.0902471,1.51398,0.0648984,833760000000,1.30806
1996-06-04,0.547914,0.372714,1.54546,0.0881805,1.54564,0.0621235,833846400000,1.28997
1996-06-05,0.59857,0.389272,1.57607,0.0899795,1.50955,0.0645538,833932800000,1.30522
1996-06-18,0.559112,0.379863,1.55403,0.0854036,1.60979,0.0582288,835056000000,1.28988
1996-06-19,0.592208,0.39047,1.57379,0.0875595,1.55286,0.0615294,835142400000,1.31446
1996-06-20,0.574577,0.385246,1.56357,0.0872986,1.56041,0.0616807,835228800000,1.3008
1996-06-21,0.58591,0.393873,1.57251,0.086449,1.57172,0.060317,835315200000,1.27815
1996-06-24,0.58553,0.375115,1.56394,0.0867767,1.58061,0.0605342,835574400000,1.29549
1996-06-25,0.590842,0.384541,1.57056,0.0878294,1.56004,0.0619723,835660800000,1.27359
1996-06-26,0.59316,0.396898,1.57704,0.0902103,1.56002,0.0638377,835747200000,1.28663
1996-07-05,0.605777,0.399283,1.58357,0.0884213,1.5596,0.0623606,836524800000,1.21148
1996-07-08,0.618094,0.387912,1.58398,0.0871483,1.57232,0.0612899,836784000000,1.31391
1996-07-09,0.585117,0.386192,1.56874,0.0878688,1.55557,0.062122,836870400000,1.30302
1996-07-11,0.582498,0.385877,1.56742,0.0883894,1.55947,0.0624987,837043200000,1.30403
1996-07-12,0.578447,0.390244,1.56757,0.0888527,1.56918,0.0620429,837129600000,1.27822
1996-07-16,0.593511,0.388556,1.57352,0.0861323,1.64188,0.0584491,837475200000,1.32432
1996-07-17,0.554591,0.379765,1.55189,0.087264,1.59251,0.0602966,837561600000,1.31899
1996-07-18,0.546692,0.39301,1.55437,0.0872749,1.58276,0.0604918,837648000000,1.3442
1996-07-23,0.601082,0.391291,1.57806,0.0874969,1.55078,0.0622363,838080000000,1.30388
1996-07-24,0.585335,0.403932,1.57669,0.0871717,1.56655,0.0610253,838166400000,1.26077
1996-07-26,0.564261,0.396856,1.56416,0.0883159,1.52413,0.0637402,838339200000,1.27185
1996-07-29,0.609587,0.409301,1.58951,0.0900198,1.5239,0.0643419,838598400000,1.3102
1996-07-30,0.574642,0.38984,1.56567,0.0893749,1.52051,0.0644401,838684800000,1.27526
1996-07-31,0.608685,0.378991,1.576,0.0870114,1.5986,0.0631843,838771200000,1.36495
1996-08-02,0.586088,0.373356,1.5634,0.0919947,1.50123,0.0665971,838944000000,1.22194
1996-08-05,0.567926,0.378014,1.55724,0.0903559,1.4971,0.0658512,839203200000,1.2496
1996-08-06,0.556935,0.38029,1.55322,0.0907077,1.50955,0.0661724,839289600000,1.35265
1996-08-12,0.581267,0.387897,1.56778,0.0884678,1.52917,0.0632341,839808000000,1.28762
1996-08-13,0.60239,0.410331,1.58687,0.0882038,1.51226,0.0636,839894400000,1.28782
1996-08-16,0.567107,0.400592,1.56712,0.0881621,1.49995,0.0639169,840153600000,1.29238
1996-08-19,0.544127,0.382489,1.54828,0.0882974,1.49686,0.0643061,840412800000,1.2903
1996-09-03,0.485019,0.328458,1.49173,0.0888835,1.51398,0.0633792,841708800000,1.45973
1996-09-05,0.534562,0.292882,1.49912,0.0880336,1.49545,0.0643677,841881600000,1.48511
1996-09-06,0.323379,0.228071,1.32289,0.0878498,1.49864,0.0630206,841968000000,1.46674
1996-09-10,0.55007,0.421426,1.56882,0.0860396,1.56021,0.0601273,842313600000,1.31425
1996-09-18,0.543666,0.420358,1.56547,0.0878313,1.52321,0.0619462,843004800000,1.33241
1996-09-19,0.570502,0.401634,1.56911,0.0874,1.51083,0.0626793,843091200000,1.30383
1996-09-20,0.56092,0.43265,1.57858,0.0885452,1.50132,0.0631378,843177600000,1.34367
1996-09-23,0.592161,0.463502,1.60491,0.0877889,1.56096,0.0613615,843436800000,1.2846
1996-09-26,0.58923,0.390263,1.57238,0.0873172,1.57138,0.060709,843696000000,1.27753
1996-09-27,0.606806,0.396255,1.58271,0.087726,1.57524,0.0612179,843782400000,1.27941
1996-09-30,0.587441,0.388895,1.57098,0.0884189,1.55453,0.0622862,844041600000,1.29726
1996-10-01,0.604002,0.41566,1.58984,0.087171,1.51397,0.0627677,844128000000,1.2306
1996-10-02,0.5796,0.407634,1.5758,0.090407,1.50928,0.0649607,844214400000,1.32061
1996-10-07,0.547269,0.405963,1.56058,0.0888276,1.49601,0.0642387,844646400000,1.4092
1996-10-08,0.580456,0.395192,1.57067,0.087024,1.55569,0.0612753,844732800000,1.31385
1996-10-09,0.557625,0.386892,1.55659,0.085704,1.57005,0.0593698,844819200000,1.27367
1996-10-10,0.560361,0.437937,1.58064,0.0871823,1.53985,0.0618091,844905600000,1.33623
1996-10-11,0.561473,0.43404,1.57943,0.0856704,1.59204,0.0591855,844992000000,1.34844
1996-10-14,0.570035,0.398586,1.56753,0.086384,1.56949,0.060225,845251200000,1.28967
1996-10-15,0.560223,0.391153,1.55973,0.087952,1.53053,0.0628912,845337600000,1.31974
1996-10-16,0.567643,0.448071,1.58815,0.0882625,1.51646,0.0634167,845424000000,1.36692
1996-10-17,0.577812,0.394474,1.56917,0.0851438,1.60728,0.0584134,845510400000,1.28298
1996-10-18,0.572181,0.396657,1.56763,0.0864064,1.56551,0.0604141,845596800000,1.31103
1996-10-30,0.573461,0.385893,1.56336,0.0873707,1.5194,0.062927,846633600000,1.30468
1996-11-01,0.563397,0.375691,1.55409,0.0882729,1.51306,0.062986,846806400000,1.30672
1996-11-04,0.554236,0.384269,1.55382,0.0866204,1.55702,0.0602872,847065600000,1.29742
1996-11-06,0.583298,0.393826,1.57133,0.0882847,1.54166,0.0630158,847238400000,1.30733
1996-11-07,0.340393,0.224027,1.33298,0.0900477,1.53448,0.0639675,847324800000,1.64742
1996-11-08,0.57282,0.392859,1.56621,0.0875295,1.55922,0.061581,847411200000,1.29414
1996-11-11,0.579903,0.389976,1.5681,0.0890869,1.52372,0.0639609,847670400000,1.27781
1996-11-12,0.574543,0.389919,1.56567,0.0899994,1.50731,0.0647427,847756800000,1.31334
1996-11-13,0.593762,0.410094,1.58305,0.0877912,1.52818,0.0626126,847843200000,1.2763
1996-11-18,0.5942,0.387604,1.57341,0.089239,1.51605,0.0643891,848275200000,1.25293
1996-11-19,0.566853,0.377971,1.55673,0.0885199,1.54523,0.0627659,848361600000,1.2885
1996-11-20,0.59147,0.388399,1.57255,0.0899927,1.52274,0.0650348,848448000000,1.28399
1996-11-22,0.590774,0.39264,1.57412,0.0869057,1.55646,0.0612739,848620800000,1.2448
1996-11-25,0.60894,0.373825,1.57383,0.086667,1.53159,0.0618304,848880000000,1.23976
1996-11-26,0.549174,0.366286,1.54302,0.0889919,1.5469,0.0628607,848966400000,1.28645
1996-11-27,0.611712,0.397696,1.58545,0.0907588,1.5112,0.0659805,849052800000,1.28297
1996-12-02,0.546648,0.365402,1.5414,0.0865188,1.58002,0.0599555,849484800000,1.29929
1996-12-16,0.57698,0.37914,1.56189,0.0895251,1.55391,0.0629131,850694400000,1.22175
1996-12-18,0.616337,0.411246,1.5932,0.0900305,1.51407,0.0649924,850867200000,1.27915
1996-12-19,0.593502,0.379814,1.56963,0.0885959,1.56532,0.0625877,850953600000,1.27657
1996-12-20,0.61762,0.382234,1.58132,0.0903213,1.51309,0.0650694,851040000000,1.26059
1996-12-23,0.58381,0.38362,1.567,0.0882475,1.522,0.0632997,851299200000,1.25995
1996-12-26,0.577221,0.381224,1.56295,0.0874571,1.53174,0.0624565,851558400000,1.30954
1996-12-30,0.573022,0.452111,1.59216,0.0887513,1.52267,0.0632743,851904000000,1.31754
1996-12-31,0.546573,0.423352,1.56812,0.0890519,1.52142,0.0635619,851990400000,1.35277
1997-01-24,0.588182,0.377561,1.56624,0.08664,1.53482,0.0609107,854064000000,1.22315
1997-01-25,0.558469,0.39555,1.56094,0.0873057,1.56844,0.0610887,854150400000,1.2933
1997-01-27,0.584359,0.384118,1.56747,0.0865699,1.54182,0.0611783,854323200000,1.25452
1997-01-28,0.543567,0.362885,1.53873,0.0868711,1.57335,0.0603041,854409600000,1.2269
1997-01-30,0.604963,0.393249,1.5806,0.0873947,1.49176,0.0634811,854582400000,1.23992
1997-01-31,0.571353,0.388061,1.56339,0.0888652,1.50783,0.0642441,854668800000,1.26849
1997-02-03,0.625605,0.409212,1.59624,0.0886041,1.54629,0.0630525,854928000000,1.29507
1997-02-04,0.623547,0.380765,1.58325,0.0887524,1.54552,0.0629775,855014400000,1.28164
1997-02-05,0.6011,0.38896,1.57704,0.0890989,1.5216,0.0639263,855100800000,1.25394
1997-02-06,0.639344,0.437681,1.61361,0.0906334,1.52131,0.064753,855187200000,1.29274
1997-02-10,0.601856,0.394701,1.57988,0.0870081,1.56696,0.0610171,855532800000,1.28793
1997-02-11,0.570589,0.38041,1.55956,0.0873294,1.53327,0.0617917,855619200000,1.24096
1997-02-14,0.6009,0.410941,1.58649,0.0871852,1.51367,0.0628892,855878400000,1.2822
1997-02-16,0.537709,0.369074,1.53888,0.0869127,1.53591,0.0616263,856051200000,1.29994
1997-02-17,0.594402,0.386399,1.57296,0.0875535,1.5197,0.0625223,856137600000,1.24376
1997-03-03,0.601788,0.40884,1.58597,0.0880933,1.5204,0.0630321,857347200000,1.27414
1997-03-04,0.616613,0.391168,1.58475,0.091038,1.48337,0.0664196,857433600000,1.20099
1997-03-05,0.589884,0.388255,1.57178,0.0874371,1.54374,0.0617942,857520000000,1.30059
1997-03-06,0.574544,0.385834,1.56382,0.0880693,1.53614,0.0623666,857606400000,1.30264
1997-03-07,0.570431,0.447024,1.5889,0.0886124,1.55949,0.0620071,857692800000,1.32363
1997-03-11,0.564261,0.392999,1.56241,0.0905073,1.48394,0.0670034,858038400000,1.31955
1997-03-12,0.595616,0.412922,1.58507,0.0910685,1.49394,0.0661881,858124800000,1.28952
1997-03-13,0.59466,0.386167,1.57297,0.0891012,1.5087,0.0641501,858211200000,1.27711
1997-03-14,0.573264,0.373173,1.55747,0.0894867,1.48226,0.0649569,858297600000,1.23553
1997-03-21,0.56066,0.393629,1.56106,0.0871865,1.52496,0.0629652,858902400000,1.32455
1997-03-24,0.300344,0.024811,1.09347,0.0872863,1.55215,0.0612749,859161600000,2.14837
1997-03-27,0.575225,0.381888,1.56234,0.0885743,1.5263,0.0628786,859420800000,1.2951
1997-04-08,0.613081,0.38872,1.58216,0.0898501,1.52264,0.0647567,860457600000,1.27218
1997-04-09,0.584849,0.376816,1.5644,0.0881878,1.52666,0.0634601,860544000000,1.26417
1997-04-10,0.591191,0.377372,1.56751,0.0879423,1.52264,0.0634745,860630400000,1.27422
1997-04-14,0.576559,0.376603,1.56055,0.0912746,1.49031,0.0665033,860976000000,1.28883
1997-04-15,0.598251,0.379913,1.57179,0.0909286,1.51646,0.065517,861062400000,1.31488
1997-04-22,0.570296,0.394814,1.56596,0.0887745,1.5058,0.0647962,861667200000,1.33447
1997-04-28,0.596228,0.392647,1.57652,0.089585,1.51632,0.0650792,862185600000,1.28369
1997-04-29,0.559475,0.370137,1.54968,0.0898782,1.51082,0.0652067,862272000000,1.31927
1997-04-30,0.564118,0.366683,1.55024,0.0905038,1.51047,0.0657755,862358400000,1.30357
1997-05-01,0.583574,0.380272,1.56539,0.0899308,1.52547,0.0649422,862444800000,1.30123
1997-05-02,0.565171,0.378952,1.55641,0.0907749,1.50474,0.0661654,862531200000,1.28809
1997-05-05,0.569515,0.376055,1.55707,0.0908767,1.50959,0.0661295,862790400000,1.28493
1997-05-07,0.55309,0.365227,1.54437,0.0894706,1.52312,0.0641089,862963200000,1.23825
1997-05-08,0.543699,0.375546,1.54481,0.0871576,1.54569,0.0619031,863049600000,1.26607
1997-05-13,0.598565,0.38657,1.57488,0.0902258,1.51211,0.0650609,863481600000,1.29912
1997-05-14,0.564238,0.381135,1.55698,0.0901744,1.53143,0.0647487,863568000000,1.29471
1997-06-05,0.567136,0.38655,1.56079,0.0884063,1.52967,0.0635794,865468800000,1.28061
1997-06-09,0.552966,0.381616,1.552,0.088289,1.51377,0.0633374,865814400000,1.29327
1997-06-10,0.5547,0.373402,1.54898,0.0882929,1.52844,0.062365,865900800000,1.31215
1997-06-11,0.559064,0.374991,1.55175,0.0881208,1.51957,0.0633214,865987200000,1.30321
1997-06-12,0.582093,0.387842,1.56812,0.0887614,1.5156,0.0632321,866073600000,1.30608
1997-06-17,0.576253,0.383089,1.56335,0.0891981,1.51868,0.0645974,866505600000,1.27569
1997-06-18,0.592134,0.386378,1.57195,0.0875139,1.55115,0.0618671,866592000000,1.26933
1997-06-20,0.576518,0.388845,1.56607,0.0885202,1.52248,0.063861,866764800000,1.3113
1997-06-23,0.557015,0.3803,1.55327,0.0893804,1.49813,0.0650735,867024000000,1.31166
1997-06-24,0.584091,0.37601,1.5637,0.0887549,1.51296,0.0644488,867110400000,1.30363
1997-06-25,0.57459,0.389334,1.56542,0.0882671,1.52828,0.0635814,867196800000,1.2775
1997-06-27,0.593859,0.403094,1.58006,0.0888076,1.52536,0.0638119,867369600000,1.27038
1997-06-30,0.58614,0.383966,1.5682,0.0885409,1.53059,0.063582,867628800000,1.31405
